pick_no,round,scoring_type,qb_need,rb_need,wr_need,te_need,k_need,dst_need,flex_need,other_qb_need,other_rb_need,other_wr_need,other_te_need,other_k_need,other_dst_need,other_flex_need,qb_available,rb_available,wr_available,te_available,k_available,dst_available,flex_available,qb_vor,rb_vor,wr_vor,te_vor,k_vor,flex_vor,position_drafted,draft_id
131,14,0.0,0,0,0,0,1,1,0,0,0,0,0,9,9,0,3,10,24,18,17,32,52,2.0,51.0,44.0,9.0,17.0,51.0,K,1226239151213391872
132,14,0.0,0,0,0,0,1,1,0,0,0,0,0,8,9,0,3,10,24,18,17,32,52,2.0,51.0,44.0,9.0,17.0,51.0,K,1226239151213391872
133,14,0.0,0,0,0,0,1,1,0,0,0,0,0,7,9,0,3,10,24,18,16,32,52,2.0,51.0,44.0,9.0,17.0,51.0,K,1226239151213391872
134,14,0.0,0,0,0,0,1,1,0,0,0,0,0,6,9,0,3,10,24,18,15,32,52,2.0,51.0,44.0,9.0,17.0,51.0,K,1226239151213391872
135,14,0.0,0,0,0,0,1,1,0,0,0,0,0,5,9,0,3,10,24,18,15,32,52,2.0,51.0,44.0,9.0,17.0,51.0,K,1226239151213391872
136,14,0.0,0,0,0,0,1,1,0,0,0,0,0,4,9,0,3,10,24,18,14,32,52,2.0,51.0,44.0,9.0,17.0,51.0,K,1226239151213391872
137,14,0.0,0,0,0,0,1,1,0,0,0,0,0,3,9,0,3,10,24,18,13,32,52,2.0,51.0,44.0,9.0,17.0,51.0,K,1226239151213391872
138,14,0.0,0,0,0,0,1,1,0,0,0,0,0,2,9,0,3,10,24,18,12,32,52,2.0,51.0,44.0,9.0,17.0,51.0,K,1226239151213391872
139,14,0.0,0,0,0,0,1,1,0,0,0,0,0,1,9,0,3,10,24,18,11,32,52,2.0,51.0,44.0,9.0,17.0,51.0,K,1226239151213391872
140,14,0.0,0,0,0,0,1,1,0,0,0,0,0,0,9,0,3,10,24,18,10,32,52,2.0,51.0,44.0,9.0,17.0,51.0,K,1226239151213391872
141,15,0.0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,3,10,24,18,9,32,52,2.0,51.0,44.0,9.0,17.0,51.0,DEF,1226239151213391872
142,15,0.0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,3,10,24,18,9,32,52,2.0,51.0,44.0,9.0,17.0,51.0,DEF,1226239151213391872
143,15,0.0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,3,10,24,18,9,32,52,2.0,51.0,44.0,9.0,17.0,51.0,DEF,1226239151213391872
144,15,0.0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,3,10,24,18,9,32,52,2.0,51.0,44.0,9.0,17.0,51.0,DEF,1226239151213391872
145,15,0.0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,3,10,24,18,9,32,52,2.0,51.0,44.0,9.0,17.0,51.0,DEF,1226239151213391872
146,15,0.0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,3,10,24,18,9,32,52,2.0,51.0,44.0,9.0,17.0,51.0,DEF,1226239151213391872
147,15,0.0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,3,10,24,18,9,32,52,2.0,51.0,44.0,9.0,17.0,51.0,DEF,1226239151213391872
148,15,0.0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,3,10,24,18,9,32,52,2.0,51.0,44.0,9.0,17.0,51.0,DEF,1226239151213391872
149,15,0.0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,3,10,24,18,9,32,52,2.0,51.0,44.0,9.0,17.0,51.0,DEF,1226239151213391872
150,15,0.0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,3,10,24,18,9,32,52,2.0,51.0,44.0,9.0,17.0,51.0,DEF,1226239151213391872
1,1,0.0,1,2,2,1,1,1,2,9,18,18,9,9,9,18,22,48,71,32,17,32,151,69.0,164.0,125.0,68.0,17.0,164.0,WR,1226239327491596288
2,1,0.0,1,2,2,1,1,1,2,9,18,17,9,9,9,18,22,48,70,32,17,32,150,69.0,164.0,116.0,68.0,17.0,164.0,RB,1226239327491596288
3,1,0.0,1,2,2,1,1,1,2,9,17,17,9,9,9,18,22,47,70,32,17,32,149,69.0,154.0,116.0,68.0,17.0,154.0,RB,1226239327491596288
4,1,0.0,1,2,2,1,1,1,2,9,16,17,9,9,9,18,22,46,70,32,17,32,148,69.0,154.0,116.0,68.0,17.0,154.0,WR,1226239327491596288
5,1,0.0,1,2,2,1,1,1,2,9,16,16,9,9,9,18,22,46,69,32,17,32,147,69.0,154.0,106.0,68.0,17.0,154.0,WR,1226239327491596288
6,1,0.0,1,2,2,1,1,1,2,9,16,15,9,9,9,18,22,46,68,32,17,32,146,69.0,154.0,106.0,68.0,17.0,154.0,WR,1226239327491596288
7,1,0.0,1,2,2,1,1,1,2,9,16,14,9,9,9,18,22,46,67,32,17,32,145,69.0,154.0,106.0,68.0,17.0,154.0,WR,1226239327491596288
8,1,0.0,1,2,2,1,1,1,2,9,16,13,9,9,9,18,22,46,66,32,17,32,144,69.0,154.0,106.0,68.0,17.0,154.0,RB,1226239327491596288
9,1,0.0,1,2,2,1,1,1,2,9,15,13,9,9,9,18,22,45,66,32,17,32,143,69.0,154.0,106.0,68.0,17.0,154.0,WR,1226239327491596288
10,1,0.0,1,2,2,1,1,1,2,9,15,12,9,9,9,18,22,45,65,32,17,32,142,69.0,154.0,106.0,68.0,17.0,154.0,WR,1226239327491596288
11,2,0.0,1,2,1,1,1,1,2,9,15,12,9,9,9,18,22,45,64,32,17,32,141,69.0,154.0,106.0,68.0,17.0,154.0,WR,1226239327491596288
12,2,0.0,1,2,1,1,1,1,2,9,15,11,9,9,9,18,22,45,63,32,17,32,140,69.0,154.0,89.0,68.0,17.0,154.0,WR,1226239327491596288
13,2,0.0,1,1,2,1,1,1,2,9,16,9,9,9,9,18,22,45,62,32,17,32,139,69.0,154.0,89.0,68.0,17.0,154.0,WR,1226239327491596288
14,2,0.0,1,2,1,1,1,1,2,9,15,9,9,9,9,18,22,45,61,32,17,32,138,69.0,154.0,89.0,68.0,17.0,154.0,WR,1226239327491596288
15,2,0.0,1,2,1,1,1,1,2,9,15,8,9,9,9,18,22,45,61,32,17,32,138,69.0,154.0,89.0,68.0,17.0,154.0,RB,1226239327491596288
16,2,0.0,1,2,1,1,1,1,2,9,14,8,9,9,9,18,22,44,61,32,17,32,137,69.0,154.0,89.0,68.0,17.0,154.0,TE,1226239327491596288
17,2,0.0,1,2,1,1,1,1,2,9,14,8,8,9,9,18,22,44,61,31,17,32,136,69.0,154.0,89.0,67.0,17.0,154.0,WR,1226239327491596288
18,2,0.0,1,1,2,1,1,1,2,9,15,6,8,9,9,18,22,44,60,31,17,32,135,69.0,154.0,81.0,67.0,17.0,154.0,WR,1226239327491596288
19,2,0.0,1,1,2,1,1,1,2,9,15,5,8,9,9,18,22,44,59,31,17,32,134,69.0,154.0,81.0,67.0,17.0,154.0,RB,1226239327491596288
20,2,0.0,1,2,1,1,1,1,2,9,13,6,8,9,9,18,22,43,59,31,17,32,133,69.0,127.0,81.0,67.0,17.0,127.0,WR,1226239327491596288
21,3,0.0,1,2,0,1,1,1,2,9,13,6,8,9,9,18,22,43,58,31,17,32,132,69.0,127.0,81.0,67.0,17.0,127.0,TE,1226239327491596288
22,3,0.0,1,0,2,1,1,1,2,9,15,4,7,9,9,18,22,43,58,30,17,32,131,69.0,127.0,81.0,67.0,17.0,127.0,QB,1226239327491596288
23,3,0.0,1,1,1,1,1,1,2,8,14,5,7,9,9,18,21,43,58,30,17,32,131,69.0,127.0,81.0,67.0,17.0,127.0,QB,1226239327491596288
24,3,0.0,1,2,0,1,1,1,2,7,13,6,7,9,9,18,20,43,58,30,17,32,131,69.0,127.0,81.0,67.0,17.0,127.0,WR,1226239327491596288
25,3,0.0,1,2,1,0,1,1,2,7,13,5,8,9,9,17,20,43,57,30,17,32,130,69.0,127.0,81.0,67.0,17.0,127.0,RB,1226239327491596288
26,3,0.0,1,1,1,1,1,1,2,7,13,5,7,9,9,17,20,42,57,30,17,32,129,69.0,127.0,81.0,67.0,17.0,127.0,RB,1226239327491596288
27,3,0.0,1,2,0,1,1,1,2,7,11,6,7,9,9,17,20,41,57,30,17,32,128,69.0,124.0,81.0,67.0,17.0,124.0,RB,1226239327491596288
28,3,0.0,1,1,1,1,1,1,2,7,11,5,7,9,9,17,20,40,57,30,17,32,127,69.0,111.0,81.0,67.0,17.0,111.0,RB,1226239327491596288
29,3,0.0,1,2,0,1,1,1,2,7,9,6,7,9,9,17,20,39,57,30,17,32,126,69.0,111.0,81.0,67.0,17.0,111.0,RB,1226239327491596288
30,3,0.0,1,2,0,1,1,1,2,7,8,6,7,9,9,17,20,38,57,30,17,32,125,69.0,109.0,81.0,67.0,17.0,109.0,WR,1226239327491596288
31,4,0.0,1,2,0,1,1,1,1,7,8,6,7,9,9,17,20,38,56,30,17,32,124,69.0,109.0,81.0,67.0,17.0,109.0,RB,1226239327491596288
32,4,0.0,1,1,0,1,1,1,2,7,8,6,7,9,9,16,20,37,56,30,17,32,123,69.0,109.0,81.0,67.0,17.0,109.0,RB,1226239327491596288
33,4,0.0,1,0,1,1,1,1,2,7,8,5,7,9,9,16,20,36,56,30,17,32,122,69.0,99.0,81.0,67.0,17.0,99.0,QB,1226239327491596288
34,4,0.0,1,1,0,1,1,1,2,6,7,6,7,9,9,16,19,36,56,30,17,32,122,68.0,99.0,81.0,67.0,17.0,99.0,WR,1226239327491596288
35,4,0.0,1,0,1,1,1,1,2,6,8,5,7,9,9,15,19,36,55,30,17,32,121,68.0,99.0,81.0,67.0,17.0,99.0,WR,1226239327491596288
36,4,0.0,1,1,1,0,1,1,2,6,7,4,8,9,9,15,19,36,54,30,17,32,120,68.0,99.0,63.0,67.0,17.0,99.0,WR,1226239327491596288
37,4,0.0,1,2,0,1,1,1,1,6,6,4,7,9,9,16,19,36,54,30,17,32,120,68.0,99.0,63.0,67.0,17.0,99.0,RB,1226239327491596288
38,4,0.0,0,1,1,1,1,1,2,7,6,3,7,9,9,15,19,35,54,30,17,32,119,68.0,99.0,63.0,67.0,17.0,99.0,TE,1226239327491596288
39,4,0.0,0,0,2,1,1,1,2,7,7,2,6,9,9,15,19,35,54,29,17,32,118,68.0,99.0,63.0,67.0,17.0,99.0,WR,1226239327491596288
40,4,0.0,1,2,0,0,1,1,2,6,5,3,7,9,9,15,19,35,54,29,17,32,118,68.0,99.0,63.0,67.0,17.0,99.0,RB,1226239327491596288
41,5,0.0,1,1,0,0,1,1,2,6,5,3,7,9,9,15,19,35,54,29,17,32,118,68.0,99.0,63.0,67.0,17.0,99.0,WR,1226239327491596288
42,5,0.0,0,0,1,1,1,1,2,7,6,2,6,9,9,14,19,35,53,29,17,32,117,68.0,99.0,63.0,67.0,17.0,99.0,WR,1226239327491596288
43,5,0.0,0,1,1,0,1,1,2,7,5,1,7,9,9,14,19,35,52,29,17,32,116,68.0,99.0,63.0,67.0,17.0,99.0,WR,1226239327491596288
44,5,0.0,1,1,0,1,1,1,1,6,5,1,6,9,9,15,19,35,51,29,17,32,115,68.0,99.0,63.0,67.0,17.0,99.0,RB,1226239327491596288
45,5,0.0,1,1,0,0,1,1,2,6,4,1,7,9,9,14,19,34,51,29,17,32,114,68.0,96.0,63.0,67.0,17.0,96.0,WR,1226239327491596288
46,5,0.0,1,0,0,1,1,1,2,6,5,1,6,9,9,13,19,34,50,29,17,32,113,68.0,96.0,63.0,67.0,17.0,96.0,RB,1226239327491596288
47,5,0.0,1,1,0,1,1,1,1,6,4,1,6,9,9,13,19,33,50,29,17,32,112,68.0,88.0,63.0,67.0,17.0,88.0,WR,1226239327491596288
48,5,0.0,0,0,1,1,1,1,2,7,5,0,6,9,9,11,19,33,49,29,17,32,111,68.0,88.0,63.0,67.0,17.0,88.0,RB,1226239327491596288
49,5,0.0,1,0,0,1,1,1,2,6,5,1,6,9,9,10,19,32,49,29,17,32,110,68.0,88.0,63.0,67.0,17.0,88.0,QB,1226239327491596288
50,5,0.0,1,1,0,1,1,1,1,5,4,1,6,9,9,11,18,32,49,29,17,32,110,52.0,88.0,63.0,67.0,17.0,88.0,RB,1226239327491596288
51,6,0.0,1,0,0,1,1,1,1,5,4,1,6,9,9,11,18,31,49,29,17,32,109,52.0,88.0,63.0,67.0,17.0,88.0,WR,1226239327491596288
52,6,0.0,0,0,0,1,1,1,2,6,4,1,6,9,9,9,18,31,48,29,17,32,108,52.0,88.0,63.0,67.0,17.0,88.0,WR,1226239327491596288
53,6,0.0,0,0,1,1,1,1,1,6,4,0,6,9,9,9,18,31,48,29,17,32,108,52.0,88.0,63.0,67.0,17.0,88.0,WR,1226239327491596288
54,6,0.0,1,1,0,1,1,1,0,5,3,0,6,9,9,10,18,31,47,29,17,32,107,52.0,88.0,63.0,67.0,17.0,88.0,QB,1226239327491596288
55,6,0.0,1,0,0,1,1,1,1,4,4,0,6,9,9,9,17,31,47,29,17,32,107,25.0,88.0,63.0,67.0,17.0,88.0,RB,1226239327491596288
56,6,0.0,1,1,0,0,1,1,1,4,3,0,7,9,9,8,17,30,47,29,17,32,106,25.0,76.0,63.0,67.0,17.0,76.0,RB,1226239327491596288
57,6,0.0,1,0,0,1,1,1,1,4,3,0,6,9,9,8,17,29,47,29,17,32,105,25.0,76.0,63.0,67.0,17.0,76.0,QB,1226239327491596288
58,6,0.0,0,1,0,0,1,1,2,4,2,0,7,9,9,7,16,29,47,29,17,32,105,15.0,76.0,63.0,67.0,17.0,76.0,WR,1226239327491596288
59,6,0.0,0,0,0,1,1,1,2,4,3,0,6,9,9,6,16,29,46,29,17,32,104,15.0,76.0,63.0,67.0,17.0,76.0,TE,1226239327491596288
60,6,0.0,1,1,0,0,1,1,1,3,2,0,6,9,9,7,16,29,46,28,17,32,103,15.0,76.0,63.0,46.0,17.0,76.0,RB,1226239327491596288
61,7,0.0,1,0,0,0,1,1,1,3,2,0,6,9,9,7,16,28,46,28,17,32,102,15.0,76.0,63.0,46.0,17.0,76.0,WR,1226239327491596288
62,7,0.0,0,0,0,0,1,1,2,4,2,0,6,9,9,5,16,28,45,28,17,32,101,15.0,76.0,63.0,46.0,17.0,76.0,WR,1226239327491596288
63,7,0.0,0,1,0,0,1,1,1,4,1,0,6,9,9,5,16,28,44,28,17,32,100,15.0,76.0,63.0,46.0,17.0,76.0,RB,1226239327491596288
64,7,0.0,0,0,0,1,1,1,1,4,1,0,5,9,9,5,16,27,44,28,17,32,99,15.0,63.0,63.0,46.0,17.0,63.0,RB,1226239327491596288
65,7,0.0,1,0,0,0,1,1,1,3,1,0,6,9,9,4,16,27,44,28,17,32,99,15.0,63.0,63.0,46.0,17.0,63.0,QB,1226239327491596288
66,7,0.0,1,0,0,1,1,1,0,2,1,0,5,9,9,5,15,27,44,28,17,32,99,10.0,63.0,63.0,46.0,17.0,63.0,WR,1226239327491596288
67,7,0.0,0,1,0,1,1,1,0,3,0,0,5,9,9,5,15,27,43,28,17,32,98,10.0,63.0,63.0,46.0,17.0,63.0,WR,1226239327491596288
68,7,0.0,0,0,0,1,1,1,1,3,1,0,5,9,9,4,15,27,42,28,17,32,97,10.0,63.0,63.0,46.0,17.0,63.0,RB,1226239327491596288
69,7,0.0,0,0,0,1,1,1,1,3,1,0,5,9,9,3,15,26,42,28,17,32,96,10.0,63.0,63.0,46.0,17.0,63.0,RB,1226239327491596288
70,7,0.0,1,0,0,1,1,1,0,2,1,0,5,9,9,3,15,25,42,28,17,32,95,10.0,63.0,63.0,46.0,17.0,63.0,TE,1226239327491596288
71,8,0.0,1,0,0,0,1,1,0,2,1,0,5,9,9,3,15,25,42,27,17,32,94,10.0,63.0,63.0,36.0,17.0,63.0,QB,1226239327491596288
72,8,0.0,0,0,0,1,1,1,0,2,1,0,4,9,9,3,14,25,42,27,17,32,94,10.0,63.0,63.0,36.0,17.0,63.0,RB,1226239327491596288
73,8,0.0,0,0,0,1,1,1,0,2,1,0,4,9,9,3,14,24,42,27,17,32,93,10.0,63.0,63.0,36.0,17.0,63.0,RB,1226239327491596288
74,8,0.0,0,1,0,1,1,1,0,2,0,0,4,9,9,3,14,23,42,27,17,32,92,10.0,63.0,63.0,36.0,17.0,63.0,WR,1226239327491596288
75,8,0.0,1,0,0,1,1,1,0,1,1,0,4,9,9,3,14,23,41,27,17,32,91,10.0,63.0,50.0,36.0,17.0,63.0,WR,1226239327491596288
76,8,0.0,0,0,0,0,1,1,1,2,1,0,5,9,9,2,14,23,40,27,17,32,90,10.0,63.0,50.0,36.0,17.0,63.0,WR,1226239327491596288
77,8,0.0,0,0,0,1,1,1,0,2,1,0,4,9,9,2,14,23,39,27,17,32,89,10.0,63.0,50.0,36.0,17.0,63.0,RB,1226239327491596288
78,8,0.0,0,0,0,0,1,1,1,2,1,0,5,9,9,1,14,23,39,27,17,32,89,10.0,63.0,50.0,36.0,17.0,63.0,WR,1226239327491596288
79,8,0.0,0,0,0,0,1,1,1,2,1,0,5,9,9,0,14,23,38,27,17,32,88,10.0,63.0,50.0,36.0,17.0,63.0,RB,1226239327491596288
80,8,0.0,1,0,0,0,1,1,0,1,1,0,5,9,9,0,14,22,38,27,17,32,87,10.0,63.0,50.0,36.0,17.0,63.0,QB,1226239327491596288
81,9,0.0,0,0,0,0,1,1,0,1,1,0,5,9,9,0,13,22,38,27,17,32,87,10.0,63.0,50.0,36.0,17.0,63.0,RB,1226239327491596288
82,9,0.0,0,0,0,0,1,1,0,1,1,0,5,9,9,0,13,21,38,27,17,32,86,10.0,51.0,50.0,36.0,17.0,51.0,WR,1226239327491596288
83,9,0.0,0,0,0,0,1,1,0,1,1,0,5,9,9,0,13,21,37,27,17,32,85,10.0,51.0,44.0,36.0,17.0,51.0,RB,1226239327491596288
84,9,0.0,0,0,0,1,1,1,0,1,1,0,4,9,9,0,13,20,37,27,17,32,84,10.0,51.0,44.0,36.0,17.0,51.0,TE,1226239327491596288
85,9,0.0,0,0,0,0,1,1,0,1,1,0,4,9,9,0,13,20,37,26,17,32,83,10.0,51.0,44.0,32.0,17.0,51.0,WR,1226239327491596288
86,9,0.0,1,0,0,1,1,1,0,0,1,0,3,9,9,0,13,20,36,26,17,32,82,10.0,51.0,44.0,32.0,17.0,51.0,TE,1226239327491596288
87,9,0.0,0,1,0,1,1,1,0,1,0,0,2,9,9,0,13,20,36,25,17,32,81,10.0,51.0,44.0,32.0,17.0,51.0,TE,1226239327491596288
88,9,0.0,0,0,0,1,1,1,0,1,1,0,1,9,9,0,13,20,36,24,17,32,80,10.0,51.0,44.0,28.0,17.0,51.0,WR,1226239327491596288
89,9,0.0,0,0,0,1,1,1,0,1,1,0,1,9,9,0,13,20,35,24,17,32,79,10.0,51.0,44.0,28.0,17.0,51.0,WR,1226239327491596288
90,9,0.0,0,0,0,0,1,1,0,1,1,0,2,9,9,0,13,20,34,24,17,32,78,10.0,51.0,44.0,28.0,17.0,51.0,WR,1226239327491596288
91,10,0.0,0,0,0,0,1,1,0,1,1,0,2,9,9,0,13,20,34,24,17,32,78,10.0,51.0,44.0,28.0,17.0,51.0,WR,1226239327491596288
92,10,0.0,0,0,0,1,1,1,0,1,1,0,1,9,9,0,13,20,33,24,17,32,77,10.0,51.0,44.0,28.0,17.0,51.0,TE,1226239327491596288
93,10,0.0,0,0,0,1,1,1,0,1,1,0,0,9,9,0,13,20,33,23,17,32,76,10.0,51.0,44.0,22.0,17.0,51.0,RB,1226239327491596288
94,10,0.0,0,1,0,0,1,1,0,1,0,0,1,9,9,0,13,19,33,23,17,32,75,10.0,51.0,44.0,22.0,17.0,51.0,RB,1226239327491596288
95,10,0.0,1,0,0,0,1,1,0,0,0,0,1,9,9,0,13,19,33,23,17,32,75,10.0,51.0,44.0,22.0,17.0,51.0,QB,1226239327491596288
96,10,0.0,0,0,0,0,1,1,0,0,0,0,1,9,9,0,12,19,33,23,17,32,75,10.0,51.0,44.0,22.0,17.0,51.0,RB,1226239327491596288
97,10,0.0,0,0,0,0,1,1,0,0,0,0,1,9,9,0,12,18,33,23,17,32,74,10.0,51.0,44.0,22.0,17.0,51.0,WR,1226239327491596288
98,10,0.0,0,0,0,0,1,1,0,0,0,0,1,9,9,0,12,18,32,23,17,32,73,10.0,51.0,44.0,22.0,17.0,51.0,RB,1226239327491596288
99,10,0.0,0,0,0,0,1,1,0,0,0,0,1,9,9,0,12,17,32,23,17,32,72,10.0,51.0,44.0,22.0,17.0,51.0,WR,1226239327491596288
100,10,0.0,0,0,0,0,1,1,0,0,0,0,1,9,9,0,12,17,31,23,17,32,71,10.0,51.0,44.0,22.0,17.0,51.0,TE,1226239327491596288
101,11,0.0,0,0,0,0,1,1,0,0,0,0,1,9,9,0,12,17,31,22,17,32,70,10.0,51.0,44.0,22.0,17.0,51.0,QB,1226239327491596288
102,11,0.0,0,0,0,0,1,1,0,0,0,0,1,9,9,0,11,17,31,22,17,32,70,10.0,51.0,44.0,22.0,17.0,51.0,TE,1226239327491596288
103,11,0.0,0,0,0,0,1,1,0,0,0,0,1,9,9,0,11,17,31,21,17,32,69,10.0,51.0,44.0,22.0,17.0,51.0,QB,1226239327491596288
104,11,0.0,0,0,0,0,1,1,0,0,0,0,1,9,9,0,10,17,31,21,17,32,69,3.0,51.0,44.0,22.0,17.0,51.0,QB,1226239327491596288
105,11,0.0,0,0,0,0,1,1,0,0,0,0,1,9,9,0,9,17,31,21,17,32,69,3.0,51.0,44.0,22.0,17.0,51.0,QB,1226239327491596288
106,11,0.0,0,0,0,0,1,1,0,0,0,0,1,9,9,0,8,17,31,21,17,32,69,2.0,51.0,44.0,22.0,17.0,51.0,QB,1226239327491596288
107,11,0.0,0,0,0,0,1,1,0,0,0,0,1,9,9,0,7,17,31,21,17,32,69,2.0,51.0,44.0,22.0,17.0,51.0,QB,1226239327491596288
108,11,0.0,0,0,0,1,1,1,0,0,0,0,0,9,9,0,6,17,31,21,17,32,69,2.0,51.0,44.0,22.0,17.0,51.0,TE,1226239327491596288
109,11,0.0,0,0,0,0,1,1,0,0,0,0,0,9,9,0,6,17,31,20,17,32,68,2.0,51.0,44.0,22.0,17.0,51.0,RB,1226239327491596288
110,11,0.0,0,0,0,0,1,1,0,0,0,0,0,9,9,0,6,16,31,20,17,32,67,2.0,51.0,44.0,22.0,17.0,51.0,RB,1226239327491596288
111,12,0.0,0,0,0,0,1,1,0,0,0,0,0,9,9,0,6,15,31,20,17,32,66,2.0,51.0,44.0,22.0,17.0,51.0,TE,1226239327491596288
112,12,0.0,0,0,0,0,1,1,0,0,0,0,0,9,9,0,6,15,31,19,17,32,65,2.0,51.0,44.0,13.0,17.0,51.0,RB,1226239327491596288
113,12,0.0,0,0,0,0,1,1,0,0,0,0,0,9,9,0,6,14,31,19,17,32,64,2.0,51.0,44.0,13.0,17.0,51.0,QB,1226239327491596288
114,12,0.0,0,0,0,0,1,1,0,0,0,0,0,9,9,0,5,14,31,19,17,32,64,2.0,51.0,44.0,13.0,17.0,51.0,RB,1226239327491596288
115,12,0.0,0,0,0,0,1,1,0,0,0,0,0,9,9,0,5,13,31,19,17,32,63,2.0,51.0,44.0,13.0,17.0,51.0,WR,1226239327491596288
116,12,0.0,0,0,0,0,1,1,0,0,0,0,0,9,9,0,5,13,30,19,17,32,62,2.0,51.0,44.0,13.0,17.0,51.0,WR,1226239327491596288
117,12,0.0,0,0,0,0,1,1,0,0,0,0,0,9,9,0,5,13,29,19,17,32,61,2.0,51.0,44.0,13.0,17.0,51.0,WR,1226239327491596288
118,12,0.0,0,0,0,0,1,1,0,0,0,0,0,9,9,0,5,13,28,19,17,32,60,2.0,51.0,44.0,13.0,17.0,51.0,WR,1226239327491596288
119,12,0.0,0,0,0,0,1,1,0,0,0,0,0,9,9,0,5,13,27,19,17,32,59,2.0,51.0,44.0,13.0,17.0,51.0,WR,1226239327491596288
120,12,0.0,0,0,0,0,1,1,0,0,0,0,0,9,9,0,5,13,26,19,17,32,58,2.0,51.0,44.0,13.0,17.0,51.0,WR,1226239327491596288
121,13,0.0,0,0,0,0,1,1,0,0,0,0,0,9,9,0,5,13,25,19,17,32,57,2.0,51.0,44.0,13.0,17.0,51.0,RB,1226239327491596288
122,13,0.0,0,0,0,0,1,1,0,0,0,0,0,9,9,0,5,13,25,19,17,32,57,2.0,51.0,44.0,13.0,17.0,51.0,RB,1226239327491596288
123,13,0.0,0,0,0,0,1,1,0,0,0,0,0,9,9,0,5,12,25,19,17,32,56,2.0,51.0,44.0,13.0,17.0,51.0,RB,1226239327491596288
124,13,0.0,0,0,0,0,1,1,0,0,0,0,0,9,9,0,5,12,25,19,17,32,56,2.0,51.0,44.0,13.0,17.0,51.0,TE,1226239327491596288
125,13,0.0,0,0,0,0,1,1,0,0,0,0,0,9,9,0,5,12,25,18,17,32,55,2.0,51.0,44.0,9.0,17.0,51.0,TE,1226239327491596288
126,13,0.0,0,0,0,0,1,1,0,0,0,0,0,9,9,0,5,12,25,17,17,32,54,2.0,51.0,44.0,9.0,17.0,51.0,WR,1226239327491596288
127,13,0.0,0,0,0,0,1,1,0,0,0,0,0,9,9,0,5,12,24,17,17,32,53,2.0,51.0,44.0,9.0,17.0,51.0,RB,1226239327491596288
128,13,0.0,0,0,0,0,1,1,0,0,0,0,0,9,9,0,5,11,24,17,17,32,52,2.0,51.0,44.0,9.0,17.0,51.0,WR,1226239327491596288
129,13,0.0,0,0,0,0,1,1,0,0,0,0,0,9,9,0,5,11,24,17,17,32,52,2.0,51.0,44.0,9.0,17.0,51.0,QB,1226239327491596288
130,13,0.0,0,0,0,0,1,1,0,0,0,0,0,9,9,0,4,11,24,17,17,32,52,2.0,51.0,44.0,9.0,17.0,51.0,QB,1226239327491596288
131,14,0.0,0,0,0,0,1,1,0,0,0,0,0,9,9,0,3,11,24,17,17,32,52,2.0,51.0,44.0,9.0,17.0,51.0,K,1226239327491596288
132,14,0.0,0,0,0,0,1,1,0,0,0,0,0,8,9,0,3,11,24,17,17,32,52,2.0,51.0,44.0,9.0,17.0,51.0,K,1226239327491596288
133,14,0.0,0,0,0,0,1,1,0,0,0,0,0,7,9,0,3,11,24,17,16,32,52,2.0,51.0,44.0,9.0,17.0,51.0,K,1226239327491596288
134,14,0.0,0,0,0,0,1,1,0,0,0,0,0,6,9,0,3,11,24,17,15,32,52,2.0,51.0,44.0,9.0,17.0,51.0,K,1226239327491596288
135,14,0.0,0,0,0,0,1,1,0,0,0,0,0,5,9,0,3,11,24,17,15,32,52,2.0,51.0,44.0,9.0,17.0,51.0,K,1226239327491596288
136,14,0.0,0,0,0,0,1,1,0,0,0,0,0,4,9,0,3,11,24,17,14,32,52,2.0,51.0,44.0,9.0,17.0,51.0,K,1226239327491596288
137,14,0.0,0,0,0,0,1,1,0,0,0,0,0,3,9,0,3,11,24,17,13,32,52,2.0,51.0,44.0,9.0,17.0,51.0,K,1226239327491596288
138,14,0.0,0,0,0,0,1,1,0,0,0,0,0,2,9,0,3,11,24,17,12,32,52,2.0,51.0,44.0,9.0,17.0,51.0,K,1226239327491596288
139,14,0.0,0,0,0,0,1,1,0,0,0,0,0,1,9,0,3,11,24,17,11,32,52,2.0,51.0,44.0,9.0,17.0,51.0,K,1226239327491596288
140,14,0.0,0,0,0,0,1,1,0,0,0,0,0,0,9,0,3,11,24,17,10,32,52,2.0,51.0,44.0,9.0,17.0,51.0,K,1226239327491596288
141,15,0.0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,3,11,24,17,9,32,52,2.0,51.0,44.0,9.0,17.0,51.0,DEF,1226239327491596288
142,15,0.0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,3,11,24,17,9,32,52,2.0,51.0,44.0,9.0,17.0,51.0,DEF,1226239327491596288
